Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Coaticook ,accident,1,La Tribune - Groupe Capitales Médias,Collision mortelle à Coaticook | Justice et faits divers | Actualités,2021-01-31,147,https://www.latribune.ca/actualites/justice-et-faits-divers/collision-mortelle-a-coaticook-3f2f45575a4cd47a582588aa0dbad349,2021-06-27 16:09:21
Coaticook ,accident,2,Le Progrès de Coaticook,Elle remporte 1 M$ au Québec Max,2021-06-16,11,https://www.leprogres.net/2021/06/16/elle-remporte-1-m-au-quebec-max/,2021-06-27 16:09:21
Coaticook ,accident,3,Le Progrès de Coaticook,Un garçon de 10 ans perd la vie dans un accident de motoneige à Dixville,2021-02-01,146,https://www.leprogres.net/2021/02/01/un-garcon-de-10-ans-perd-la-vie-dans-un-accident-de-motoneige-a-dixville/,2021-06-27 16:09:21
Coaticook ,accident,4,Le Progrès de Coaticook,Barnston: un accident force la fermeture complète de la route 141,2021-03-29,90,https://www.leprogres.net/2021/03/29/barnston-un-accident-force-la-fermeture-complete-de-la-route-141/,2021-06-27 16:09:21
Coaticook ,accident,5,Le Progrès de Coaticook,Sécurité machine : la protection contre les débris,2021-06-16,11,https://www.leprogres.net/2021/06/16/securite-machine-la-protection-contre-les-debris/,2021-06-27 16:09:22
Coaticook ,accident,6,iHeartRadio,Un accident fait un mort et un blessé grave à Coaticook,2021-02-01,146,https://www.iheartradio.ca/energie/energie-estrie/nouvelles/un-accident-fait-un-mort-et-un-blesse-grave-a-coaticook-1.14488748,2021-06-27 16:09:22
Coaticook ,accident,7,La Tribune - Groupe Capitales Médias,Accident mortel sur la route 147 à Waterville [PHOTOS],2021-03-16,103,https://www.latribune.ca/actualites/justice-et-faits-divers/accident-mortel-sur-la-route-147-a-waterville-photos-c685592227372536ea6d3a38ac77f47a,2021-06-27 16:09:22
Coaticook ,accident,8,Le Progrès de Coaticook,Un homme perd la vie après une embardée à Waterville,2021-03-22,97,https://www.leprogres.net/2021/03/22/un-homme-dans-un-etat-critique-apres-une-embardee-a-waterville/,2021-06-27 16:09:22
Coaticook ,accident,9,La Tribune - Groupe Capitales Médias,Un travailleur gravement blessé dans une explosion à Coaticook,2021-02-02,145,https://www.latribune.ca/actualites/un-travailleur-gravement-blesse-dans-une-explosion-a-coaticook-0ecb01c38da99b5c5e3756d8ac0d0862,2021-06-27 16:09:22
Coaticook ,accident,10,La Tribune - Groupe Capitales Médias,Accident mortel sur la 147 : la SQ dévoile l'identité de la victime,2021-03-17,102,https://www.latribune.ca/actualites/estrie-et-regions/accident-mortel-sur-la-147--la-sq-devoile-lidentite-de-la-victime-1c9896112f7b43078d4c0c414503d98f,2021-06-27 16:09:23
Coaticook ,accident,11,Le Progrès de Coaticook,Délit de fuite sur la 147: le conducteur impliqué dans un accident toujours recherché par les autorités,2021-01-18,160,https://www.leprogres.net/2021/01/18/delit-de-fuite-sur-la-147-le-conducteur-implique-dans-un-accident-toujours-recherche-par-les-autorites/,2021-06-27 16:09:23
Coaticook ,accident,12,La Tribune - Groupe Capitales Médias,Un camion de Coaticook impliqué dans un accident sur la 10,,,https://www.latribune.ca/actualites/estrie-et-regions/un-camion-de-coaticook-implique-dans-un-accident-sur-la-10-de9ba494ada8962fdcae3d785a9b6423,2021-06-27 16:09:23
Coaticook ,accident,13,Le Progrès de Coaticook,Patrick Brodeur réclame plus de respect à l'égard d'une famille endeuillée,2021-02-10,137,https://www.leprogres.net/2021/02/10/patrick-brodeur-reclame-plus-de-respect-a-legard-dune-famille-endeuillee/,2021-06-27 16:09:23
Coaticook ,accident,14,Le Progrès de Coaticook,Accident mortel au Canton de Hatley: la victime est un citoyen de Waterville,2020-10-06,264,https://www.leprogres.net/2020/10/06/accident-mortel-au-canton-de-hatley-la-victime-est-un-citoyen-de-waterville/,2021-06-27 16:09:23
Coaticook ,accident,15,La Tribune - Groupe Capitales Médias,Accident sur la route 147 : la SQ recherche le conducteur de la camionnette,2021-01-22,156,https://www.latribune.ca/ma-region/accident-sur-la-route-147--la-sq-recherche-le-conducteur-de-la-camionnette-e988e4335d082b6964898ee4e2cb5bf7,2021-06-27 16:09:23
Coaticook ,accident,16,Le Progrès de Coaticook,Décès de son frère à la suite d'un accident de scooter: Meg-Ann Côté lance un appel à la prudence aux jeunes conducteurs,2020-08-29,302,https://www.leprogres.net/2020/08/29/deces-de-son-frere-a-la-suite-dun-accident-de-scooter-meg-ann-cote-lance-un-appel-a-la-prudence-aux-jeunes-conducteurs/,2021-06-27 16:09:24
Coaticook ,accident,17,ICI.Radio-Canada.ca,Une plainte à la SQ perturbe les visites de condoléances d'une résidence funéraire,2021-02-08,139,https://ici.radio-canada.ca/nouvelle/1768754/funerailles-perturbees-sq-coaticook,2021-06-27 16:09:24
Coaticook ,accident,18,La Presse,Accident de motoneige | Un jeune de 19 ans perd la vie,2021-01-10,168,https://www.lapresse.ca/actualites/justice-et-faits-divers/2021-01-10/accident-de-motoneige/un-jeune-de-19-ans-perd-la-vie.php,2021-06-27 16:09:24
